# Phase, Flux
1.513611161934261262e-01,1.757853229000794215e+01
1.517071694031276730e-01,-1.021565143810576615e+01
1.520345846850083560e-01,6.703335085234130020e+00
1.521811222925205098e-01,8.543534925120610524e+01
1.522634786387668804e-01,4.105620734984327669e+01
1.525631604471194003e-01,5.266883012389200758e+00
1.529197237525769526e-01,-4.338881596466226398e+01
1.531639034444791381e-01,-2.730720796961794150e+01
1.534299703371263812e-01,-3.355357531342750832e+01
1.537830766762517676e-01,2.233483646141287693e+01
1.540962498343624865e-01,-1.854231597131494880e+01
1.542099447809027746e-01,-1.260955339377201057e+01
1.543222654508719094e-01,1.265308983033897050e+01
1.546386405046569212e-01,-2.941515376853054420e+01
1.549900994353246297e-01,-4.331894899189947523e+01
1.552092381484656280e-01,3.067879806462059378e+01
1.555008217322039754e-01,-5.105479187816897024e+01
1.558582468729176052e-01,-8.585505090530354266e+00
1.561548396978608977e-01,2.868225743624108759e+01
1.563842515672221878e-01,-8.478075342321922392e+00
1.567146447712677304e-01,1.083859447303936463e+01
1.570584493609755716e-01,2.060333104791922665e+01
1.572501929671795140e-01,4.459603912509990664e+01
1.573038847764660075e-01,-7.208728081764536455e+01
1.579325096992171551e-01,5.204436392691746960e+01
1.582099899946220745e-01,2.755429001721765303e+01
1.584493337008605340e-01,-5.957200040007659680e+01
1.587907530652440946e-01,5.856288448846669326e+00
1.591243078127118349e-01,1.753297699602640591e+01
1.592865953854879224e-01,5.256491311889099904e+01
1.593571847928965113e-01,7.970352041963835177e+01
1.596474493481373491e-01,-4.592363099265028836e+01
1.600054608922210908e-01,2.485689574505123289e+01
1.602614227013310910e-01,9.817463058947595300e+00
1.608667858375742721e-01,3.546595788161965856e+00
1.611874526680447117e-01,-4.822946872329314516e+01
1.613180441020946598e-01,-4.433364567513198296e+01
1.614141113291588658e-01,7.814362547420294902e+01
1.617223766908822136e-01,-1.769966749065599032e+01
1.620767791147290637e-01,-7.204788751713486761e+00
1.623088679391641864e-01,2.426617678841225256e+01
1.625867791433160681e-01,-8.967908401757983938e+01
1.629424084237087178e-01,1.110911936541558731e+02
1.632476688383643904e-01,-5.230539652956167629e+00
1.634745666513580109e-01,6.141565069217591599e+01
1.637981592052085156e-01,3.125440696916115257e+01
1.641462289169031141e-01,-3.786625165647095059e+00
1.643520624929722396e-01,4.824920141355271141e+01
1.646585316152893996e-01,-5.412350308819924294e+01
1.650172095268391814e-01,2.647433643088170641e+01
1.653046671942313972e-01,1.754914212748204250e+01
1.655381316883986487e-01,6.622875744199951953e+01
1.658742971155166557e-01,-1.584623771755389043e+00
1.662133412500879648e-01,9.765302362030325867e+01
1.663907509218933156e-01,1.327600688405539131e+01
1.664517735137145127e-01,-2.949062173895899974e+01
1.667318433871332883e-01,-8.754059430071680481e+01
1.670907826628113824e-01,8.365196818638231946e+01
1.673579287094305312e-01,2.293282384213668479e+01
1.676044643716482485e-01,2.773443090697824687e+01
1.679505294278825223e-01,-2.570090726927709568e+01
1.682779706240535300e-01,2.866597638950807436e+01
1.684246866699649348e-01,9.497402213165528906e+01
1.685069130745554256e-01,5.461906562809204502e+00
1.688064482820654244e-01,-4.602087033456214726e+00
1.691629638311878958e-01,-7.737579389488490733e+01
1.694074970680512493e-01,-1.151442370606048371e+01
1.696733003753452262e-01,-2.618973916235223243e+01
1.700263608091563128e-01,-1.971098687081340728e+01
1.703397394305690704e-01,-1.270696874011711941e+01
1.704536305853076583e-01,-2.806344694628037928e+00
1.705655925274575935e-01,5.313326990674660522e+01
1.708819231567448860e-01,4.687968116590113254e+01
1.712334342861974168e-01,-5.210238336539330106e+01
1.714527869773358471e-01,5.582187042363351281e+01
1.717441362218486423e-01,-6.289943072990133999e+01
1.721015376694967902e-01,1.336041601995852091e+01
1.723983559487660966e-01,2.093595742991283259e+00
1.726277119173010854e-01,6.446489987599335336e+00
1.729578448678307234e-01,-5.939535611476642885e+01
1.733017234983681154e-01,2.485394037510246790e+01
1.734938576699479873e-01,4.209414955580470519e+01
1.735474458220730987e-01,-4.037875909757016046e+01
1.738167049939678965e-01,5.003047980789432359e+01
1.741758101211041965e-01,2.654239007204850509e+01
1.744535354916549597e-01,6.894459417616793928e+01
1.746926130211111372e-01,-9.484821747673954917e+00
1.750340323854946978e-01,-2.065231948822354724e+01
1.753676819052242819e-01,1.414771449681495596e+01
1.755301397719083722e-01,6.073337322742844435e+01
1.756005548131633620e-01,4.310091327952569884e+01
1.758906616614372143e-01,1.186463676194904338e+00
1.762487731606408592e-01,-4.845224941596448787e+00
1.767602702948015414e-01,6.458176351253896996e+00
1.771101469729415567e-01,-2.079629286666495602e+00
1.774309296773102784e-01,-6.679884124993762384e+01
1.775617088048631331e-01,-6.626136503340430295e+01
1.776575313269856404e-01,8.362878183687527667e+01
1.779657407878826869e-01,-2.000548677805191744e+01
1.783201854150023857e-01,2.064834634252221690e+01
1.785523989982353010e-01,5.159724592562753287e+01
1.788301010370436650e-01,-6.048746538567240094e+01
1.791857751121382070e-01,1.225112895577584737e+02
1.794910917978243536e-01,3.638448805087790561e+01
1.797179599944861428e-01,2.722648545727679448e+01
1.800415196001674822e-01,3.682149112482768771e+01
1.803895726526754395e-01,2.833934396750947826e+01
1.805956290916415630e-01,6.112529955837331386e+01
1.809018394412593989e-01,-7.890381278552460742e+01
1.812604251719763804e-01,6.283685075714195989e+01
1.815480390655189735e-01,4.336030121288025896e+01
1.817815009682571814e-01,-2.730564774822141771e+01
1.821175760655631415e-01,1.880003841314703550e+01
1.824567842005719032e-01,1.083209658589989743e+02
1.826344345050733287e-01,3.233830274562699003e+01
1.826952386764473246e-01,-3.709160358855712047e+01
1.829752193306664887e-01,-3.122134333510828696e+01
1.833340886377606560e-01,6.906027367548084328e+01
1.836014101611458393e-01,5.182897258038110522e+00
1.838478921437621261e-01,1.797591471963677634e+01
1.841937302648538055e-01,-2.925436735445874348e+01
1.845212765990027759e-01,3.377439319285358010e+01
1.846684102351929258e-01,1.092901418393577018e+02
1.847502682866563328e-01,4.330358712056892045e+01
1.850498160811073489e-01,2.833135913582474075e+01
1.854063623571741148e-01,-5.956072774371268252e+01
1.856509311336356216e-01,-3.218438619800867428e+01
1.859165511898764889e-01,-2.560672837748079189e+01
1.862696449420608580e-01,2.417377604579939998e+01
1.865831494328838436e-01,-6.587981837835599208e-01
1.866973956134002077e-01,4.889190285961575455e+00
1.868090784216226707e-01,2.024457433291715347e+01
1.871251258447368948e-01,2.234900844566567457e+01
1.874767695072743490e-01,-2.767755430255203208e+01
1.876963350657977481e-01,6.833559901786578905e+01
1.879874507114933091e-01,-1.888130919869279722e+01
1.883449080599677583e-01,1.507045716464538998e+01
1.886417133820919023e-01,-2.586927902181734851e+01
1.888710138200047073e-01,-1.741627003670753737e+01
1.892011241880813543e-01,1.181721359055920573e+01
1.895451560831359350e-01,2.267540622047370391e+01
1.897373631849328945e-01,5.093589376303775396e+01
1.897908484203049417e-01,-5.904064519557383761e+01
1.900600068966715184e-01,8.101059834642043711e+01
1.904191897666788758e-01,4.318803664360437722e+01
1.909360511589411613e-01,-3.885190874164390351e+01
1.912773909294329389e-01,-1.183518987168952208e+01
1.916110563679408740e-01,1.678776364033573998e+01
1.917737633820164322e-01,7.543224613115739885e+01
1.918440044273219680e-01,7.612515677335451869e+01
1.921339535686288624e-01,6.190413277540329773e+00
1.924921646527482655e-01,3.040426744882473997e+01
1.927484174423184371e-01,3.002532732843121721e+01
1.930036092179199525e-01,3.998436906282876180e+01
1.933534292548253486e-01,-9.135923699998826919e+00
1.936743270926840343e-01,-5.970102212782268936e+01
1.938052935435356783e-01,-8.404974149067712119e+01
1.939010312889083432e-01,3.860680535638927324e+01
1.942090256611955223e-01,-9.553483515056804265e+00
1.945635121213839247e-01,1.098606015959013860e+01
1.947959296871022705e-01,4.774333089407889474e+01
1.950735025246630727e-01,-5.257368205857648746e+01
1.954289826127841578e-01,1.016721465216807729e+02
1.957345943511760999e-01,2.886855730510617946e+01
1.959613537078184198e-01,7.437150924194391166e+01
1.962847204371387655e-01,5.305894534490818160e+01
1.966328371647601547e-01,-3.197339451421754575e+00
1.968392745437943514e-01,4.943450234784485531e+01
1.971451476374335432e-01,-3.821451341157189319e+01
1.975038000048971176e-01,2.794315828302806892e+01
1.980249502122116423e-01,2.240211196480323963e+01
1.983608550156095995e-01,-1.202682666179288873e+01
1.987000679632723033e-01,9.525818694888776861e+01
1.988779592706739208e-01,4.961277515924678028e+01
1.989386249856966715e-01,-2.550233426645842627e+01
1.992185160505120511e-01,-7.605189848880478110e+01
1.995774738363975398e-01,9.526406726689806703e+01
1.998449708365487854e-01,1.243581171017638098e+01
2.000911610982966105e-01,2.614999534533701819e+01
2.004370899194045097e-01,-4.572465624463895040e+00
2.007647413915314427e-01,1.887516512022457960e+01
2.009120530959166706e-01,1.124157184315688340e+02
2.009937823163366610e-01,-1.442346212687795060e+01
2.012930246923657629e-01,-8.684404389835975735e+00
2.016496812892685231e-01,-4.914305865311163757e+01
2.018944447931118047e-01,-1.802438364106873081e+01
2.021599608219871169e-01,-2.983816757651247542e+01
2.025128498512777653e-01,1.271619849796401525e+01
2.028264798413068615e-01,-6.636995822262292677e+00
2.029410007133008731e-01,1.153562789024675794e+01
2.030524850921001379e-01,5.441571029329850262e+01
2.033684877205124697e-01,3.059628367996225506e+01
2.037200247642553530e-01,-2.370227370174227133e+01
2.039398831542596768e-01,9.650495233137768025e+01
2.042307652011379482e-01,-7.858187910869673942e+01
2.045881992267511162e-01,1.982895374941229250e+01
2.048851500391053182e-01,-1.766009438353144390e+00
2.051144745402877501e-01,4.394430779575131396e+01
2.054444831022237405e-01,-4.834538000630939081e+01
2.057885094442160889e-01,4.580373503437762395e+01
2.059810271472930776e-01,4.183912284161372952e+01
2.063033087993751402e-01,5.732712306572018690e+01
2.066624898183617720e-01,-3.865237245048724901e+00
2.069403873338412636e-01,1.019920219123005012e+02
2.071794100730835475e-01,2.175527458847525963e+00
2.075205910259959319e-01,-1.371867511457125488e+01
2.078545096841409590e-01,1.478179327341067051e+01
2.080174662158121301e-01,8.640599144382754560e+01
2.080875340055764744e-01,9.670820820728565081e+01
2.083773250697122936e-01,-4.642962973422370965e+00
2.087353973272762508e-01,8.184373030628577794e+00
2.089919140724038060e-01,2.568937666325155078e+01
2.092470277349301466e-01,-6.426788211055800559e+00
2.095967107963008502e-01,-2.542770354674317446e+01
2.099177245080577903e-01,-4.516172862367717755e+01
2.100490367295834715e-01,-9.217397957383965945e+01
2.101443724332516527e-01,7.377982613920863741e+01
2.104522313108207199e-01,-3.593518886946256430e+01
2.110394596355609498e-01,5.472928878957894483e+01
2.113167451947030595e-01,-3.283449145108363609e+01
2.116722697073218640e-01,1.220229357352664579e+02
2.119779377167442802e-01,5.394809844938563970e+01
2.122048270150425076e-01,1.076247907887406541e+02
2.125280012382059769e-01,3.377714301810996744e+01
2.128762601242201180e-01,-1.681267511211004262e+00
2.130827608081635738e-01,3.181589983358712459e+01
2.133885350572953254e-01,-5.868649947726733984e+01
2.137470948737219545e-01,3.084313036838537414e+01
2.140350201089528392e-01,6.780092332037135350e+01
2.142682406385866822e-01,1.083154670622477056e+01
2.146042135595478406e-01,1.126216317204331574e+01
2.149434309496603135e-01,1.126942197298141934e+02
2.151215625195538605e-01,6.244888615491994699e+01
2.151821701125253838e-01,-1.430287743731106787e+01
2.154618127703576136e-01,-6.123848010541887987e+01
2.158207002174550304e-01,8.256196693734452197e+01
2.160883719539640480e-01,1.199558733366856700e+01
2.163345892406146331e-01,3.726901744527388871e+01
2.166803699800634031e-01,8.638556929563279141e+00
2.170081265901683265e-01,5.020508431119452553e+01
2.171556171031569504e-01,1.171321324404672737e+02
2.172372174925334964e-01,3.746513159863518183e+01
2.175363125273117593e-01,5.840568455472983089e+01
2.178929209976753489e-01,-5.702320711087338623e+01
2.181380376762755979e-01,-2.007012468741020683e+01
2.184032912304101348e-01,2.245027931602194826e+01
2.187562135780740658e-01,2.388659050889252455e+01
2.190699686971051274e-01,-2.998051013003433241e+00
2.191846854070933215e-01,1.690550464217288607e+01
2.192958125388899671e-01,4.872820935641897222e-01
2.196117700023962893e-01,1.888441614394942292e+01
2.199634392090199231e-01,-4.468952056257968763e+01
2.201834308725174327e-01,8.200839767025236426e+01
2.204740800609867601e-01,-4.806677187152441633e+01
2.208314104294385460e-01,4.194195422102531268e+01
2.211286655496022546e-01,-2.159575052562701103e+01
2.213578564070873278e-01,-2.844136252178053326e+00
2.216876831987867336e-01,-7.097937585909264158e+00
2.220317828412003425e-01,2.158371407268155906e+01
2.222246115157614776e-01,4.761635346195447482e+01
2.222778923984439492e-01,1.200415126079157346e+01
2.225466107020787898e-01,1.200160329533073167e+02
2.229057102761528852e-01,2.686843827603979662e+01
2.234226897635383235e-01,4.013292061366691144e+01
2.237638703462465628e-01,-3.499412774965460216e+01
2.240978038125575056e-01,2.571896211756019568e+01
2.242610894557160450e-01,8.646706711479268392e+01
2.243309047662516154e-01,7.594999940963020890e+01
2.246206173471080869e-01,5.178875144262740093e+01
2.249787092254918741e-01,1.760458030020117803e+00
2.252354906665851031e-01,3.035040567045399484e+01
2.254902874343609198e-01,6.255533835508586549e+01
2.258399927079805247e-01,-5.346895430857756537e+00
2.261611211830232560e-01,-5.371011105193002066e+01
2.262927003217395094e-01,-9.113607871258366799e+01
2.263877931714867175e-01,2.825398342154450404e+01
2.266955957780253383e-01,-2.545180986845974047e+01
2.270501651639428298e-01,1.121479100385514016e+01
2.272830695481155572e-01,5.176618326641069245e+01
2.275601470525265846e-01,-6.199091494196729002e+01
2.279156363957513531e-01,1.215757491412894353e+02
2.282213603060000984e-01,6.404095210799098936e+01
2.284481415046871466e-01,6.589084842412162857e+00
2.287713612629608262e-01,1.919462050703479861e+01
2.291196038599924434e-01,1.733294002859153693e+01
2.293264062603163622e-01,3.468617920043826075e+01
2.296317636595776868e-01,-3.051658168107262981e+01
2.299904697066426917e-01,2.900485726220480842e+01
2.302783912398321253e-01,9.422496140754077487e+01
2.305116106588535330e-01,1.722571719464660589e+01
2.308474925095943264e-01,-9.980886319649329153e-01
2.311868739001442519e-01,1.048621965056284466e+02
2.313652453623255834e-01,6.910370386536968113e+01
2.314256363858706589e-01,9.677856509737736701e+00
2.317051094902031760e-01,-2.803517483129791543e+01
2.320640850458877691e-01,7.676655087829331592e+01
2.323318526652710658e-01,-5.831240117104563581e+00
2.325779381592450457e-01,3.011299557265090243e+01
2.329235708170346864e-01,1.646857841430815483e+00
2.332514321949134550e-01,1.768964406068107564e+01
2.333993391875683332e-01,1.112975929611348391e+02
2.334805730748385766e-01,1.172372412239219841e+01
2.337796803263537115e-01,2.781321419931259697e+01
2.341363191534573951e-01,-2.929212490032639948e+01
2.343814710014517078e-01,-1.083884232822018845e+01
2.346465420449413697e-01,-7.208366426314505304e+00
2.349994973407744658e-01,4.454668410902584696e+01
2.353133783292157832e-01,-6.088642523049969668e+00
2.354284489543692627e-01,1.463686510394524021e+01
2.355392991734633623e-01,8.068827721641191886e+01
2.358549730605924433e-01,3.907488857879393152e+01
2.362067733194844199e-01,8.600466057329114733e+00
2.364269785907752164e-01,1.002298882057939267e+02
2.367173949208355721e-01,-9.533336709388606778e+00
2.370747804497053690e-01,6.301849480250254487e+01
2.373721018364115254e-01,-6.467907255669480548e+00
2.376011583097909496e-01,2.621021364856979119e+01
2.379309628892415096e-01,-2.958841479105966954e+01
2.382752150557640169e-01,7.198103853456316870e+01
2.384681162903381224e-01,3.962535983470516499e+01
2.385212957370840825e-01,-2.581577459437323085e+01
2.387899129749865568e-01,1.014931627083548449e+02
2.391490899217275645e-01,1.215458814995962200e+01
2.394273180295110326e-01,9.572086387121814255e+01
2.396661282715724928e-01,1.534088115251464046e+01
